# JUST Configuration File
# 2024 Dec 30 : throughput : spec
#
OPTICS 4.4 0.41 0.60 26.5 26.5 26.5 26.5 26.5
SPOT 19.1 20.9 24.4 27.8 31.3
VIGNET 0.85 0.84 0.83 0.81 0.79
FIBER 87.5
ARMS 3
MEDIUM_RESOLUTION 0
PARAM 0 365 570 4096 7
PARAM 1 540 745 4096 7
PARAM 2 720 925 4096 7
CAMERA 0 1.55  16 15.0 173 32.0 14.1 2.0e-4 4 100
CAMERA 1 1.55  16 15.0 173 32.0 14.1 1.0e-4 4 100
CAMERA 2 1.55  40 15.0 100 32.0 14.1 0.01   4 100
THRPUT
  669.0  0.6910  0.9223  1.0000  0.6947  0.9253  0.4097
  670.0  0.6906  0.9227  1.0000  0.6940  0.9256  0.4093
  671.0  0.6901  0.9232  1.0000  0.6934  0.9258  0.4089
  672.0  0.6896  0.9236  1.0000  0.6928  0.9261  0.4086
  673.0  0.6892  0.9240  1.0000  0.6924  0.9263  0.4084
  674.0  0.6887  0.9244  1.0000  0.6921  0.9265  0.4083
  675.0  0.6882  0.9248  1.0000  0.6922  0.9268  0.4083
  676.0  0.6878  0.9252  1.0000  0.6923  0.9270  0.4084
  677.0  0.6873  0.9256  1.0000  0.6925  0.9273  0.4085
  678.0  0.6869  0.9260  1.0000  0.6926  0.9275  0.4086
  679.0  0.6864  0.9265  1.0000  0.6924  0.9277  0.4085
  680.0  0.6859  0.9269  1.0000  0.6920  0.9279  0.4082
  681.0  0.6855  0.9273  1.0000  0.6912  0.9282  0.4078
  682.0  0.6850  0.9277  1.0000  0.6902  0.9284  0.4072
  683.0  0.6846  0.9281  1.0000  0.6890  0.9286  0.4065
  684.0  0.6841  0.9285  1.0000  0.6876  0.9288  0.4057
  685.0  0.6836  0.9289  1.0000  0.6864  0.9290  0.4050
  686.0  0.6832  0.9294  1.0000  0.6854  0.9292  0.4043
  687.0  0.6827  0.9298  1.0000  0.6845  0.9294  0.4038
  688.0  0.6823  0.9302  1.0000  0.6838  0.9295  0.4034
  689.0  0.6818  0.9306  1.0000  0.6833  0.9297  0.4031
